UserId	Cuisine	Title	imageURL	InstructionURL	Ingredients
1	Italian	Homemade Italian Beef Recipe	"https://www.edamam.com/web-img/654/6548ea97ec2cda2c58fd6f7ba8002a72.jpg"	"http://thepioneerwoman.com/cooking/2015/03/italian-meatloaf/"	2 pounds Ground Beef,6 slices Crusty Italian Bread,1 cup Whole Milk,1 cup Grated Parmesan,4 whole Large Eggs,1/3 cup Minced Parsley,1 Tablespoon Italian Seasoning,1 teaspoon Salt,1/2 teaspoon Black Pepper,12 slices Thin Pancetta (about 4 To 6 Ounces),2 cans Diced Tomatoes (drained),1/4 cup Brown Sugar,1 teaspoon Dry Mustard,1 pinch Cayenne Pepper,5 dashes Worcestershire Sauce
1	Italian	Italian Potato Salad	"https://www.edamam.com/web-img/3c4/3c4f7e8437d9c95a385dfa963ed18bcd.jpg"	"http://www.comidakraft.com/sp/recetas/ensalada-italiana-de-papas-64985.aspx"	1 lb. potatoes,1/4 cup kraft lite house italian dressing,2 tsp. dried tarragon leaves,1 can (6 oz.) tuna, drained, flaked,1 cup cut-up green beans, cooked, cooled
1	Italian	Homemade Italian Beef Recipe	"https://www.edamam.com/web-img/4d6/4d6487af4e7162d2f0fc43819b4e44e6.jpg"	"http://www.seriouseats.com/recipes/2014/05/homemade-italian-beef-sandwich.html"	3 pounds beef necks, or other meaty beef bones like beef shin,2 pounds oxtails,1 medium onion, chopped (about 1 cup),1 medium carrot, chopped (about 3/4 cup),4 medium cloves garlic, peeled and left whole,2 bay leaves,10 black peppercorns,4 cloves,1/2 to 1 teaspoon salt,2 green bell peppers,8 Italian rolls,2 pounds thinly sliced roast beef (see note above)
1	Italian	Italian Sausage And Broccoli Rabe	"https://www.edamam.com/web-img/764/7642ed29a8633658b11473b69674d400.jpg"	"http://leitesculinaria.com/95033/recipes-italian-sausage-and-broccoli-rabe.html"	1 coil Italian sausage (1 1/2 to 2 pounds),2 tablespoons olive oil,1/4 cup cold water, plus more as needed,1 bunch broccoli rabe (rapini) or Broccolini (a trademarked hybrid of broccoli and Chinese kale),1/4 cup extra-virgin olive oil, plus more for drizzling,1 clove garlic, thinly sliced,1/4 to 1/2 teaspoon crushed red pepper flakes,Salt, to taste,1/4 cup cold water
1	Italian	Italian Sliders	"https://www.edamam.com/web-img/ca8/ca8151d28e1c76435842c87974d63ca7.jpg"	"https://food52.com/recipes/5104-italian-sliders"	1 1/2 pound ground beef,1 pound hot italian sausage,1 teaspoon italian seasoning,1 medium onion chopped finely,1 bell pepper chopped finely,2 cloves minced garlic,18 dinner rolls (freshly baked best),8 ounces fresh mozzarella sliced 1/4 inch thick,4 large roma tomatoes sliced 1/4 thick,1/2 cup fresh large basil leaves,3 tablespoons extra virgin olive oil,
1	Italian	Italian Sausage Panini	"https://www.edamam.com/web-img/8f3/8f3784d591b88414dfcab6b8c79db7e5.jpg"	"https://www.chowhound.com/recipes/italian-sausage-panini-31839"	1 red bell pepper, thinly sliced,1 tablespoon olive oil,4 slices Italian bread, sliced 1/2-inch thick,4 slices provolone cheese,2 pre-cooked Italian sausages, sliced 1/2-inch thick,1 cup fresh baby spinach,olive oil for brushing
1	Italian	Italian-Style Breadcrumbs recipes	"https://www.edamam.com/web-img/2e7/2e706b7038b4c367b7bf245b83a4e81f"	"http://www.marthastewart.com/315725/italian-style-breadcrumbs"	1 loaf Italian bread, torn into 2-inch pieces,1 1/2 tablespoons extra-virgin olive oil,1 teaspoon finely chopped garlic,1 tablespoon lemon zest,1 1/2 tablespoons chopped flat-leaf parsley,2 teaspoons coarse sea salt,1 teaspoon freshly ground black pepper
1	Italian	Italian Burger	"https://www.edamam.com/web-img/bc1/bc1af81ce409ee50a6f8776b42193ac5.jpg"	"http://www.kitchendaily.com/recipe/italian-burger"	4 MorningStar Farms® Tomato & Basil Pizza Burgers,¼ cup herb pasta sauce,4 thin slices Provolone cheese (about 3 oz. total),½ medium red bell pepper, cut into 1/4-inch-wide strips,½ medium green bell pepper, cut into 1/4-inch-wide strips,¼ large sweet onion, cut into slivers,½ tsp dried Italian seasoning,1 tsp olive oil,4 hamburger buns, split and toasted
1	Italian	Italian Prune Plum Galette	"https://www.edamam.com/web-img/def/def703fd92c64098324fcd4cfc1dca20.jpg"	"http://honestcooking.com/italian-prune-plum-galette/"	¾ to 1 pound (350-450g) italian prune plums,5 tablespoons sugar,Zest of one lemon,10 ounces puff pastry (about 285 grams), defrosted overnight in the fridge
1	Italian	Italian Trifle	"https://www.edamam.com/web-img/799/799dcfd61bfbe4fce9f8cf335c5866c3.jpg"	"http://www.cookstr.com/recipes/italian-trifle"	1¾ ounces unsweetened chocolate , finely chopped,24 small savoiardi (italian ladyfingers ),1 vanilla bean , split,Grated zest of 1 lemon,7 large egg yolks,5 tablespoons unsweetened cocoa powder,½ cup all-purpose flour,3¼ cups whole milk,¼ cup limoncello or other sweet citrus liqueur,1 cup sugar
1	Mexican	Mexican Hot Chocolate Recipe	"https://www.edamam.com/web-img/fad/fadf27e0bda6c632ddfa0d7eb5731100.jpg"	"http://leitesculinaria.com/65597/recipes-mexican-hot-chocolate.html"	3/4 cup or so whole milk or water,1 mexican chocolate disc or tablet, broken into pieces (these may be flavored with almonds, spice, chiles, vanilla, or nothing but cacao)
1	Mexican	Mexican Chocolate-Ancho Paletas	"https://www.edamam.com/web-img/8a1/8a126427bd1fe339ea5070b53b002a0f.jpg"	"https://food52.com/recipes/8273-mexican-chocolate-ancho-paletas"	1 1/2 cup heavy cream,1 1/2 cup whole milk,5-6 ounces mexican chocolate, chopped,1 cinnamon stick,1 teaspoon ancho chili powder
1	Mexican	Michelada: Mexican Beer Cocktail Recipe	"https://www.edamam.com/web-img/981/9814a4a7d7aa02e680438f3ee2b5acde.jpg"	"http://www.seriouseats.com/recipes/2017/06/perfect-michelada-mexican-beer-cocktail-recipe.html"	1/2 lime,Coarse salt,2 dashes Worcestershire sauce,1 dash soy sauce,1 dash Tabasco sauce,1 pinch black pepper,1 dash Maggi seasoning, optional,12 ounces beer, preferably a dark Mexican beer like Negra Modelo.
